Date;Hour;Forex;Event;Actuel;Forecast;Previous
23/04/2009;16:00:00;USD;Ventes de logements existants;4.57;4.66;4.72
24/04/2009;14:30:00;USD;Commandes de biens durables;-0.006;-0.011;0.02
24/04/2009;16:00:00;USD;Ventes de logements neufs;356;340;358
28/04/2009;16:00:00;USD;Confiance des consommateurs;39.2;29.6;26.9
29/04/2009;20:15:00;USD;Decision de la FED sur les taux directeur;0.0025;0.0025;0.0025
29/04/2009;14:30:00;USD;PIB Trimestriel;-0.061;-0.049;-0.063
30/04/2009;14:30:00;USD;Inscriptions hebdomadaires au chomage;631;640;645
30/04/2009;09:55:00;EUR;Nombre chomeur Allemagne;58;65;71
02/05/2009;14:45:00;EUR;Decision de la BCE sur les taux directeur;0.02;0.02;0.02
02/05/2009;15:30:00;USD;Inscriptions hebdomadaires au chomage;626;590;585
03/05/2009;14:45:00;EUR;Decision de la BCE sur les taux directeur;0.015;0.015;0.02
03/05/2009;15:30:00;USD;Inscriptions hebdomadaires au chomage;639;641;667
05/05/2009;16:00:00;USD;Indice PMI manufacturier de l'ISM;43.7;42.1;40.8
06/05/2009;14:30:00;USD;Creation d'emplois dans le secteur non agricole;-345;-521;-504
06/05/2009;14:30:00;USD;Taux de chomage;0.094;0.092;0.089
08/05/2009;16:00:00;USD;Indice PMI manufacturier de l'ISM;46.4;48.1;47
10/05/2009;16:00:00;USD;Indice PMI manufacturier de l'ISM;50.9;50;48.4
11/05/2009;14:45:00;EUR;Decision de la BCE sur les taux directeur;0.01;0.01;0.01
11/05/2009;15:30:00;USD;Inscriptions hebdomadaires au chomage;512;520;532
13/05/2009;14:30:00;USD;Ventes au détail mensuelle;-0.004;0;-0.013
14/05/2009;14:30:00;USD;Inscriptions hebdomadaires au chomage;637;601;605
14/05/2009;14:30:00;USD;Prix à la production mensuel;0.003;0.001;-0.012
15/05/2009;14:30:00;USD;IPC core mensuel;0.003;0.001;0.002
15/05/2009;08:00:00;EUR;PIB Trimestriel All;-0.038;-0.03;-0.022
19/05/2009;14:30:00;USD;Permis de construire;0.49;0.52;0.51
21/05/2009;14:30:00;USD;Inscriptions hebdomadaires au chomage;631;631;643
21/05/2009;09:30:00;EUR;PMI manufacturier Allemagne;39.1;37;35.4
26/05/2009;16:00:00;USD;Confiance des consommateurs;54.9;42.1;40.8
26/05/2009;08:00:00;EUR;PIB Trimestriel All;-0.038;-0.038;-0.038
27/05/2009;16:00:00;USD;Ventes de logements existants;4.68;4.65;4.55
28/05/2009;14:30:00;USD;Commandes de biens durables;0.008;-0.003;-0.027
28/05/2009;14:30:00;USD;Inscriptions hebdomadaires au chomage;623;635;636
28/05/2009;09:55:00;EUR;Nombre chomeur Allemagne;1;66;57
28/05/2009;16:00:00;USD;Ventes de logements neufs;352;363;351
29/05/2009;14:30:00;USD;PIB Trimestriel;-0.057;-0.055;-0.061
01/06/2009;17:00:00;USD;Indice PMI manufacturier de l'ISM;40.6;36.8;37.3
01/06/2009;17:00:00;USD;Promesses de ventes de logements;-0.04;-0.008;-0.007
02/06/2009;15:30:00;USD;Creation d'emplois dans le secteur non agricole;-598;-530;-524
02/06/2009;15:30:00;USD;Taux de chomage;0.076;0.075;0.072
03/06/2009;15:30:00;USD;Creation d'emplois dans le secteur non agricole;-651;-636;-598
03/06/2009;15:30:00;USD;Taux de chomage;0.081;0.079;0.076
07/06/2009;16:00:00;USD;Indice PMI manufacturier de l'ISM;47;45.9;44
08/06/2009;13:45:00;EUR;Decision de la BCE sur les taux directeur;0.01;0.01;0.01
08/06/2009;14:30:00;USD;Inscriptions hebdomadaires au chomage;550;593;588
11/06/2009;15:30:00;USD;Creation d'emplois dans le secteur non agricole;-190;-166;-219
11/06/2009;15:30:00;USD;Taux de chomage;0.102;0.099;0.098
16/06/2009;14:30:00;USD;Permis de construire;0.52;0.5;0.5
16/06/2009;14:30:00;USD;Prix à la production mensuel;0.002;0.006;0.003
17/06/2009;14:30:00;USD;IPC core mensuel;0.001;0.001;0.003
18/06/2009;14:30:00;USD;Inscriptions hebdomadaires au chomage;608;608;605
23/06/2009;09:30:00;EUR;PMI manufacturier Allemagne;40.5;41;39.6
23/06/2009;16:00:00;USD;Ventes de logements existants;4.77;4.81;4.66
24/06/2009;14:30:00;USD;Commandes de biens durables;0.011;-0.003;0.004
24/06/2009;20:15:00;USD;Decision de la FED sur les taux directeur;0.0025;0.0025;0.0025
24/06/2009;16:00:00;USD;Ventes de logements neufs;342;360;344
25/06/2009;14:30:00;USD;Inscriptions hebdomadaires au chomage;627;605;612
25/06/2009;14:30:00;USD;PIB Trimestriel;-0.055;-0.057;-0.057
30/06/2009;16:00:00;USD;Confiance des consommateurs;49.3;55.8;54.8
30/06/2009;09:55:00;EUR;Nombre chomeur Allemagne;31;45;7
01/07/2009;10:55:00;EUR;Nombre chomeur Allemagne;18;10;-10
05/07/2009;13:45:00;EUR;Decision de la BCE sur les taux directeur;0.01;0.01;0.0125
05/07/2009;14:30:00;USD;Inscriptions hebdomadaires au chomage;601;639;635
08/07/2009;14:30:00;USD;Creation d'emplois dans le secteur non agricole;-247;-330;-443
08/07/2009;14:30:00;USD;Taux de chomage;0.094;0.096;0.095
14/07/2009;14:30:00;USD;Prix à la production mensuel;0.018;0.009;0.002
14/07/2009;14:30:00;USD;Ventes au détail mensuelle;0.006;0.004;0.005
15/07/2009;14:30:00;USD;IPC core mensuel;0.002;0.002;0.001
16/07/2009;14:30:00;USD;Inscriptions hebdomadaires au chomage;522;525;569
17/07/2009;14:30:00;USD;Permis de construire;0.56;0.52;0.52
23/07/2009;14:30:00;USD;Inscriptions hebdomadaires au chomage;554;550;524
23/07/2009;16:00:00;USD;Ventes de logements existants;4.89;4.8;4.72
24/07/2009;09:30:00;EUR;PMI manufacturier Allemagne;45.2;42.1;40.9
27/07/2009;16:00:00;USD;Ventes de logements neufs;384;355;346
28/07/2009;16:00:00;USD;Confiance des consommateurs;46.6;49;49.3
29/07/2009;14:30:00;USD;Commandes de biens durables;0.011;-0.001;0.008
30/07/2009;14:30:00;USD;Inscriptions hebdomadaires au chomage;584;570;559
30/07/2009;09:55:00;EUR;Nombre chomeur Allemagne;-6;44;27
31/07/2009;14:30:00;USD;PIB Trimestriel;-0.01;-0.013;-0.064
01/08/2009;15:30:00;USD;Inscriptions hebdomadaires au chomage;467;540;492
05/08/2009;14:30:00;USD;Creation d'emplois dans le secteur non agricole;-539;-580;-699
05/08/2009;14:30:00;USD;Taux de chomage;0.089;0.089;0.085
10/08/2009;13:45:00;EUR;Decision de la BCE sur les taux directeur;0.01;0.01;0.01
10/08/2009;14:30:00;USD;Inscriptions hebdomadaires au chomage;521;545;554
13/08/2009;14:30:00;USD;Inscriptions hebdomadaires au chomage;558;540;554
13/08/2009;08:00:00;EUR;PIB Trimestriel All;0.003;-0.003;-0.035
13/08/2009;14:30:00;USD;Ventes au détail mensuelle;-0.001;0.005;0.008
14/08/2009;14:30:00;USD;IPC core mensuel;0.001;0.001;0.002
18/08/2009;14:30:00;USD;Permis de construire;0.56;0.58;0.57
18/08/2009;14:30:00;USD;Prix à la production mensuel;-0.009;-0.002;0.018
20/08/2009;14:30:00;USD;Inscriptions hebdomadaires au chomage;576;548;561
21/08/2009;09:30:00;EUR;PMI manufacturier Allemagne;49;47.1;45.7
21/08/2009;16:00:00;USD;Ventes de logements existants;5.24;5.03;4.89
25/08/2009;16:00:00;USD;Confiance des consommateurs;54.1;48.1;47.4
25/08/2009;08:00:00;EUR;PIB Trimestriel All;0.003;0.003;0.003
26/08/2009;14:30:00;USD;Commandes de biens durables;0.008;0.011;0.025
26/08/2009;16:00:00;USD;Ventes de logements neufs;433;393;395
27/08/2009;14:30:00;USD;Inscriptions hebdomadaires au chomage;570;560;580
27/08/2009;14:30:00;USD;PIB Trimestriel;-0.01;-0.013;-0.01
01/09/2009;15:30:00;USD;Creation d'emplois dans le secteur non agricole;-524;-475;-533
01/09/2009;15:30:00;USD;Taux de chomage;0.072;0.07;0.067
04/09/2009;14:30:00;USD;Inscriptions hebdomadaires au chomage;654;659;669
07/09/2009;14:30:00;USD;Inscriptions hebdomadaires au chomage;565;610;617
15/09/2009;14:30:00;USD;Prix à la production mensuel;0.017;0.009;-0.009
15/09/2009;14:30:00;USD;Ventes au détail mensuelle;0.027;0.018;-0.002
16/09/2009;14:30:00;USD;IPC core mensuel;0.001;0.001;0.001
17/09/2009;14:30:00;USD;Inscriptions hebdomadaires au chomage;545;555;557
17/09/2009;14:30:00;USD;Permis de construire;0.58;0.58;0.56
23/09/2009;20:15:00;USD;Decision de la FED sur les taux directeur;0.0025;0.0025;0.0025
23/09/2009;09:30:00;EUR;PMI manufacturier Allemagne;49.6;51;49.2
24/09/2009;14:30:00;USD;Inscriptions hebdomadaires au chomage;530;545;551
24/09/2009;16:00:00;USD;Ventes de logements existants;5.1;5.4;5.24
25/09/2009;14:30:00;USD;Commandes de biens durables;0;0.009;0.011
25/09/2009;16:00:00;USD;Ventes de logements neufs;429;443;426
29/09/2009;16:00:00;USD;Confiance des consommateurs;53.1;57;54.5
30/09/2009;09:55:00;EUR;Nombre chomeur Allemagne;-12;15;-5
30/09/2009;14:30:00;USD;PIB Trimestriel;-0.007;-0.012;-0.01
09/10/2009;14:30:00;USD;Inscriptions hebdomadaires au chomage;550;555;576
12/10/2009;15:30:00;USD;Inscriptions hebdomadaires au chomage;474;460;457
14/10/2009;14:30:00;USD;Ventes au détail mensuelle;-0.015;-0.02;0.022
15/10/2009;14:30:00;USD;Inscriptions hebdomadaires au chomage;514;525;524
15/10/2009;14:30:00;USD;IPC core mensuel;0.002;0.001;0.001
20/10/2009;14:30:00;USD;Permis de construire;0.57;0.59;0.58
20/10/2009;14:30:00;USD;Prix à la production mensuel;-0.006;0;0.017
22/10/2009;14:30:00;USD;Inscriptions hebdomadaires au chomage;531;518;520
23/10/2009;09:30:00;EUR;PMI manufacturier Allemagne;51.1;50.2;49.6
23/10/2009;16:00:00;USD;Ventes de logements existants;5.57;5.4;5.09
27/10/2009;16:00:00;USD;Confiance des consommateurs;47.7;53.4;53.4
28/10/2009;14:30:00;USD;Commandes de biens durables;0.009;0.006;-0.004
28/10/2009;16:00:00;USD;Ventes de logements neufs;402;445;417
29/10/2009;14:30:00;USD;Inscriptions hebdomadaires au chomage;530;520;531
29/10/2009;10:55:00;EUR;Nombre chomeur Allemagne;-26;15;-12
29/10/2009;14:30:00;USD;PIB Trimestriel;0.035;0.031;-0.007
06/11/2009;14:30:00;USD;Inscriptions hebdomadaires au chomage;601;605;625
06/11/2009;14:30:00;USD;Ventes au détail mensuelle;0.005;0.004;-0.002
12/11/2009;15:30:00;USD;Ventes au détail mensuelle;0.013;0.006;0.011
13/11/2009;09:00:00;EUR;PIB Trimestriel All;0.007;0.008;0.004
16/11/2009;15:30:00;USD;Ventes au détail mensuelle;0.014;0.01;-0.023
17/11/2009;15:30:00;USD;Prix à la production mensuel;0.003;0.006;-0.006
18/11/2009;15:30:00;USD;IPC core mensuel;0.002;0.001;0.002
18/11/2009;15:30:00;USD;Permis de construire;0.55;0.58;0.57
19/11/2009;15:30:00;USD;Inscriptions hebdomadaires au chomage;505;502;505
23/11/2009;10:30:00;EUR;PMI manufacturier Allemagne;52;51.7;51
23/11/2009;17:00:00;USD;Ventes de logements existants;6.1;5.7;5.54
24/11/2009;17:00:00;USD;Confiance des consommateurs;49.5;47.7;48.7
24/11/2009;15:30:00;USD;PIB Trimestriel;0.028;0.029;0.035
24/11/2009;09:00:00;EUR;PIB Trimestriel All;0.007;0.007;0.007
25/11/2009;15:30:00;USD;Commandes de biens durables;-0.013;0.008;0.018
25/11/2009;15:30:00;USD;Inscriptions hebdomadaires au chomage;466;500;501
25/11/2009;17:00:00;USD;Ventes de logements neufs;430;408;405
02/12/2009;15:30:00;USD;Inscriptions hebdomadaires au chomage;623;610;626
02/12/2009;14:30:00;USD;Ventes au détail mensuelle;-0.001;-0.005;0.018
03/12/2009;14:30:00;USD;Inscriptions hebdomadaires au chomage;654;642;645
08/12/2009;20:15:00;USD;Decision de la FED sur les taux directeur;0.0025;0.0025;0.0025
11/12/2009;15:30:00;USD;Inscriptions hebdomadaires au chomage;502;512;514
15/12/2009;15:30:00;USD;Prix à la production mensuel;0.018;0.008;0.003
16/12/2009;21:15:00;USD;Decision de la FED sur les taux directeur;0.0025;0.0025;0.0025
16/12/2009;15:30:00;USD;IPC core mensuel;0;0.001;0.002
16/12/2009;15:30:00;USD;Permis de construire;0.58;0.57;0.55
16/12/2009;10:30:00;EUR;PMI manufacturier Allemagne;53.1;52.6;52.4
17/12/2009;15:30:00;USD;Inscriptions hebdomadaires au chomage;480;470;473
22/12/2009;15:30:00;USD;PIB Trimestriel;0.022;0.028;0.028
22/12/2009;17:00:00;USD;Ventes de logements existants;6.54;6.25;6.09
23/12/2009;17:00:00;USD;Ventes de logements neufs;355;439;400
24/12/2009;15:30:00;USD;Commandes de biens durables;0.02;0.01;-0.007
24/12/2009;15:30:00;USD;Inscriptions hebdomadaires au chomage;452;470;480
29/12/2009;17:00:00;USD;Confiance des consommateurs;52.9;53;50.6
31/12/2009;15:30:00;USD;Inscriptions hebdomadaires au chomage;432;455;454
02/01/2010;17:00:00;USD;Indice PMI manufacturier de l'ISM;58.4;55.2;54.9
03/01/2010;17:00:00;USD;Indice PMI manufacturier de l'ISM;56.5;58;58.4
03/01/2010;10:00:00;EUR;PMI manufacturier Allemagne;57.2;57.1;57.1
04/01/2010;16:00:00;USD;Indice PMI manufacturier de l'ISM;59.6;57;56.5
04/01/2010;14:30:00;USD;Inscriptions hebdomadaires au chomage;439;440;445
06/01/2010;16:00:00;USD;Indice PMI manufacturier de l'ISM;59.7;58.9;60.4
06/01/2010;09:55:00;EUR;Nombre chomeur Allemagne;-45;-17;-67
06/01/2010;09:55:00;EUR;PMI manufacturier Allemagne;58.4;58.3;58.3
07/01/2010;16:00:00;USD;Indice PMI manufacturier de l'ISM;56.2;59;59.7
07/01/2010;14:30:00;USD;Inscriptions hebdomadaires au chomage;472;460;459
07/01/2010;16:00:00;USD;Promesses de ventes de logements;-0.3;-0.125;0.06
09/01/2010;16:00:00;USD;Indice PMI manufacturier de l'ISM;56.3;53;55.5
10/01/2010;16:00:00;USD;Indice PMI manufacturier de l'ISM;54.4;54.5;56.3
11/01/2010;16:00:00;USD;Indice PMI manufacturier de l'ISM;56.9;53.6;54.4
12/01/2010;17:00:00;USD;Indice PMI manufacturier de l'ISM;56.6;56.4;56.9
12/01/2010;10:55:00;EUR;PMI manufacturier Allemagne;58.1;58.9;58.9
14/01/2010;14:45:00;EUR;Decision de la BCE sur les taux directeur;0.01;0.01;0.01
14/01/2010;15:30:00;USD;Inscriptions hebdomadaires au chomage;444;434;433
14/01/2010;15:30:00;USD;Ventes au détail mensuelle;-0.003;0.004;0.018
15/01/2010;15:30:00;USD;IPC core mensuel;0.001;0.001;0
20/01/2010;15:30:00;USD;Permis de construire;0.65;0.59;0.59
20/01/2010;15:30:00;USD;Prix à la production mensuel;0.002;0.001;0.018
21/01/2010;15:30:00;USD;Inscriptions hebdomadaires au chomage;482;440;446
21/01/2010;10:30:00;EUR;PMI manufacturier Allemagne;53.4;53.1;52.7
25/01/2010;17:00:00;USD;Ventes de logements existants;5.45;5.95;6.54
26/01/2010;17:00:00;USD;Confiance des consommateurs;55.9;53.5;53.6
27/01/2010;21:15:00;USD;Decision de la FED sur les taux directeur;0.0025;0.0025;0.0025
27/01/2010;17:00:00;USD;Ventes de logements neufs;342;370;370
28/01/2010;15:30:00;USD;Commandes de biens durables;0.009;0.004;0.021
28/01/2010;15:30:00;USD;Inscriptions hebdomadaires au chomage;470;450;478
28/01/2010;10:55:00;EUR;Nombre chomeur Allemagne;6;17;-3
29/01/2010;15:30:00;USD;PIB Trimestriel;0.057;0.045;0.022
02/02/2010;17:00:00;USD;Promesses de ventes de logements;0.01;0.01;-0.164
04/02/2010;14:30:00;USD;Creation d'emplois dans le secteur non agricole;162;190;-14
04/02/2010;14:30:00;USD;Taux de chomage;0.097;0.097;0.097
06/02/2010;16:00:00;USD;Promesses de ventes de logements;0.06;0.035;0.071
07/02/2010;14:30:00;USD;Creation d'emplois dans le secteur non agricole;-125;-100;433
07/02/2010;14:30:00;USD;Taux de chomage;0.095;0.098;0.097
08/02/2010;16:00:00;USD;Indice PMI manufacturier de l'ISM;55.5;54.2;56.2
09/02/2010;13:45:00;EUR;Decision de la BCE sur les taux directeur;0.01;0.01;0.01
09/02/2010;14:30:00;USD;Inscriptions hebdomadaires au chomage;472;475;478
09/02/2010;16:00:00;USD;Promesses de ventes de logements;0.052;0;-0.028
11/02/2010;10:55:00;EUR;PMI manufacturier Allemagne;56.6;56.1;56.1
12/02/2010;14:45:00;EUR;Decision de la BCE sur les taux directeur;0.01;0.01;0.01
12/02/2010;15:30:00;USD;Inscriptions hebdomadaires au chomage;436;423;410
12/02/2010;17:00:00;USD;Promesses de ventes de logements;0.104;-0.009;-0.018
17/02/2010;15:30:00;USD;Permis de construire;0.62;0.62;0.65
18/02/2010;15:30:00;USD;Inscriptions hebdomadaires au chomage;473;435;442
18/02/2010;15:30:00;USD;Prix à la production mensuel;0.014;0.008;0.004
19/02/2010;15:30:00;USD;IPC core mensuel;-0.001;0.002;0.001
19/02/2010;10:30:00;EUR;PMI manufacturier Allemagne;57.1;54.1;53.7
23/02/2010;17:00:00;USD;Confiance des consommateurs;46;55;56.5
24/02/2010;09:00:00;EUR;PIB Trimestriel All;0;0;0
24/02/2010;17:00:00;USD;Ventes de logements neufs;309;354;348
25/02/2010;15:30:00;USD;Commandes de biens durables;-0.006;0.012;0.02
25/02/2010;15:30:00;USD;Inscriptions hebdomadaires au chomage;496;460;474
25/02/2010;10:55:00;EUR;Nombre chomeur Allemagne;7;18;5
26/02/2010;15:30:00;USD;PIB Trimestriel;0.059;0.056;0.057
26/02/2010;17:00:00;USD;Ventes de logements existants;5.05;5.5;5.44
02/03/2010;17:00:00;USD;Indice PMI manufacturier de l'ISM;50.5;51;49.8
03/03/2010;17:00:00;USD;Indice PMI manufacturier de l'ISM;53;51;50.5
05/03/2010;16:00:00;USD;Indice PMI manufacturier de l'ISM;60.4;60;59.6
05/03/2010;09:55:00;EUR;PMI manufacturier Allemagne;61.5;61.3;61.3
06/03/2010;16:00:00;USD;Indice PMI manufacturier de l'ISM;55.4;55.5;55.4
06/03/2010;14:30:00;USD;Inscriptions hebdomadaires au chomage;453;455;463
08/03/2010;16:00:00;USD;Promesses de ventes de logements;-0.026;-0.05;-0.299
09/03/2010;14:30:00;USD;Creation d'emplois dans le secteur non agricole;-54;-118;-54
09/03/2010;16:00:00;USD;Indice PMI manufacturier de l'ISM;51.5;53.2;54.3
09/03/2010;14:30:00;USD;Taux de chomage;0.096;0.096;0.095
11/03/2010;20:15:00;USD;Decision de la FED sur les taux directeur;0.0025;0.0025;0.0025
11/03/2010;16:00:00;USD;Indice PMI manufacturier de l'ISM;54.3;53.6;53.2
12/03/2010;15:30:00;USD;Creation d'emplois dans le secteur non agricole;39;140;172
12/03/2010;17:00:00;USD;Indice PMI manufacturier de l'ISM;55;54.5;54.3
12/03/2010;15:30:00;USD;Taux de chomage;0.098;0.096;0.096
16/03/2010;20:15:00;USD;Decision de la FED sur les taux directeur;0.0025;0.0025;0.0025
16/03/2010;14:30:00;USD;Permis de construire;0.61;0.6;0.62
17/03/2010;14:30:00;USD;Prix à la production mensuel;-0.006;-0.002;0.014
18/03/2010;14:30:00;USD;Inscriptions hebdomadaires au chomage;457;455;462
18/03/2010;14:30:00;USD;IPC core mensuel;0.001;0.001;-0.001
23/03/2010;16:00:00;USD;Ventes de logements existants;5.02;5;5.05
24/03/2010;14:30:00;USD;Commandes de biens durables;0.009;0.005;-0.006
24/03/2010;10:30:00;EUR;PMI manufacturier Allemagne;59.6;57;57.2
24/03/2010;16:00:00;USD;Ventes de logements neufs;308;315;315
25/03/2010;14:30:00;USD;Inscriptions hebdomadaires au chomage;442;450;456
26/03/2010;14:30:00;USD;PIB Trimestriel;0.056;0.059;0.059
30/03/2010;16:00:00;USD;Confiance des consommateurs;52.5;50;46.4
31/03/2010;09:55:00;EUR;Nombre chomeur Allemagne;-31;10;-1
01/04/2010;17:00:00;USD;Indice PMI manufacturier de l'ISM;55.9;54;53.6
02/04/2010;14:45:00;EUR;Decision de la BCE sur les taux directeur;0.01;0.01;0.01
02/04/2010;15:30:00;USD;Inscriptions hebdomadaires au chomage;480;455;472
03/04/2010;14:45:00;EUR;Decision de la BCE sur les taux directeur;0.01;0.01;0.01
03/04/2010;15:30:00;USD;Inscriptions hebdomadaires au chomage;469;475;498
03/04/2010;17:00:00;USD;Promesses de ventes de logements;-0.076;0.017;0.008
05/04/2010;16:00:00;USD;Promesses de ventes de logements;0.053;0.05;0.083
06/04/2010;14:30:00;USD;Creation d'emplois dans le secteur non agricole;431;500;290
06/04/2010;14:30:00;USD;Taux de chomage;0.097;0.098;0.099
08/04/2010;16:00:00;USD;Indice PMI manufacturier de l'ISM;54.3;53;53.8
10/04/2010;16:00:00;USD;Promesses de ventes de logements;0.043;0.028;0.045
11/04/2010;14:45:00;EUR;Decision de la BCE sur les taux directeur;0.01;0.01;0.01
11/04/2010;14:30:00;USD;Inscriptions hebdomadaires au chomage;457;437;437
14/04/2010;14:30:00;USD;IPC core mensuel;0;0.001;0.001
14/04/2010;14:30:00;USD;Ventes au détail mensuelle;0.016;0.011;0.005
15/04/2010;14:30:00;USD;Inscriptions hebdomadaires au chomage;484;440;460
16/04/2010;14:30:00;USD;Permis de construire;0.69;0.63;0.64
22/04/2010;14:30:00;USD;Inscriptions hebdomadaires au chomage;456;450;480
22/04/2010;09:30:00;EUR;PMI manufacturier Allemagne;61.3;60.2;60.2
22/04/2010;14:30:00;USD;Prix à la production mensuel;0.007;0.004;-0.006
22/04/2010;16:00:00;USD;Ventes de logements existants;5.35;5.3;5.01
23/04/2010;14:30:00;USD;Commandes de biens durables;0.028;0.007;0.017
23/04/2010;16:00:00;USD;Ventes de logements neufs;411;325;324
27/04/2010;16:00:00;USD;Confiance des consommateurs;57.9;53.7;52.3
28/04/2010;20:15:00;USD;Decision de la FED sur les taux directeur;0.0025;0.0025;0.0025
29/04/2010;14:30:00;USD;Inscriptions hebdomadaires au chomage;448;440;459
29/04/2010;09:55:00;EUR;Nombre chomeur Allemagne;-68;-11;-42
30/04/2010;14:30:00;USD;PIB Trimestriel;0.032;0.033;0.056
01/05/2010;10:55:00;EUR;Nombre chomeur Allemagne;-3;6;-1
01/05/2010;17:00:00;USD;Promesses de ventes de logements;-0.16;-0.028;0.039
02/05/2010;15:30:00;USD;Creation d'emplois dans le secteur non agricole;-20;15;-150
02/05/2010;15:30:00;USD;Taux de chomage;0.097;0.1;0.1
03/05/2010;15:30:00;USD;Creation d'emplois dans le secteur non agricole;-36;-55;-26
03/05/2010;15:30:00;USD;Taux de chomage;0.097;0.098;0.097
04/05/2010;16:00:00;USD;Indice PMI manufacturier de l'ISM;55.4;53.5;53
04/05/2010;16:00:00;USD;Promesses de ventes de logements;0.082;0;-0.078
05/05/2010;16:00:00;USD;Indice PMI manufacturier de l'ISM;55.4;56.1;55.4
08/05/2010;13:45:00;EUR;Decision de la BCE sur les taux directeur;0.01;0.01;0.01
08/05/2010;14:30:00;USD;Inscriptions hebdomadaires au chomage;479;455;460
10/05/2010;16:00:00;USD;Indice PMI manufacturier de l'ISM;53.2;51.8;51.5
11/05/2010;14:30:00;USD;Creation d'emplois dans le secteur non agricole;151;60;-41
11/05/2010;18:30:00;USD;Promesses de ventes de logements;-0.018;0.005;0.044
11/05/2010;14:30:00;USD;Taux de chomage;0.096;0.096;0.096
13/05/2010;14:30:00;USD;Inscriptions hebdomadaires au chomage;444;440;448
14/05/2010;14:30:00;USD;Ventes au détail mensuelle;0.004;0.003;0.021
18/05/2010;14:30:00;USD;Permis de construire;0.61;0.68;0.69
18/05/2010;14:30:00;USD;Prix à la production mensuel;-0.001;0.001;0.007
